REF_DATE,GEO,DGUID,North American Product Classification System (NAPCS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2025-01,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,125.9,,,,1
2025-02,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,125.7,,,,1
2025-03,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,126.3,,,,1
2025-04,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,132.3,,,,1
2025-05,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,132.1,,,,1
2025-06,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,131.7,,,,1
2025-07,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,131.7,,,,1
2025-08,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,131.9,,,,1
2025-09,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,132,,,,1
2025-10,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,132.3,,,,1
2025-11,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,132.4,,,,1
2025-12,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,131.9,,,,1
2016-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,106.7,,,,1
2016-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2016-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2017-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,96.5,,,,1
2017-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,95.8,,,,1
2017-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,93.4,,,,1
2017-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,95.8,,,,1
2017-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,97.1,,,,1
2017-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,97.1,,,,1
2018-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,94.5,,,,1
2018-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,95.7,,,,1
2018-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,98.3,,,,1
2018-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,96.8,,,,1
2018-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,97.9,,,,1
2018-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.8,,,,1
2018-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.8,,,,1
2018-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.1,,,,1
2018-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.1,,,,1
2018-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,98.9,,,,1
2018-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.3,,,,1
2018-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,102.1,,,,1
2019-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.1,,,,1
2019-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.4,,,,1
2019-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.6,,,,1
2019-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.7,,,,1
2019-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,102.3,,,,1
2019-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101,,,,1
2019-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.6,,,,1
2019-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.9,,,,1
2019-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.7,,,,1
2019-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.3,,,,1
2019-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.6,,,,1
2019-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.1,,,,1
2020-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100,,,,1
2020-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.5,,,,1
2020-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,104.5,,,,1
2020-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,105.3,,,,1
2020-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,104.6,,,,1
2020-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.5,,,,1
2020-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,101.3,,,,1
2020-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.2,,,,1
2020-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.2,,,,1
2020-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99.1,,,,1
2020-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,98,,,,1
2020-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.9,,,,1
2021-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100.2,,,,1
2021-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,100,,,,1
2021-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,99,,,,1
2021-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,98.4,,,,1
2021-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,95.5,,,,1
2021-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,96.2,,,,1
2021-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,96.2,,,,1
2021-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,96.2,,,,1
2021-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,96.2,,,,1
2021-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,106.6,,,,1
2021-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,106.6,,,,1
2021-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,106.6,,,,1
2022-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,106.6,,,,1
2022-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,107.5,,,,1
2022-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,107.5,,,,1
2022-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,107.5,,,,1
2022-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,107.5,,,,1
2022-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,107.5,,,,1
2022-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,110.7,,,,1
2022-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,110.7,,,,1
2022-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,110.8,,,,1
2022-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,110.2,,,,1
2022-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,108.7,,,,1
2022-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,108.4,,,,1
2023-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,108.4,,,,1
2023-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,108.5,,,,1
2023-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,87.2,,,,1
2023-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,146.4,,,,1
2023-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,146.4,,,,1
2023-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,88.5,,,,1
2023-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,138,,,,1
2023-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,137.2,,,,1
2023-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,136.5,,,,1
2023-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,120.9,,,,1
2023-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,121.2,,,,1
2023-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,120.9,,,,1
2024-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,135,,,,1
2024-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,135,,,,1
2024-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,135.9,,,,1
2024-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,153.1,,,,1
2024-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,165.1,,,,1
2024-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,158.9,,,,1
2024-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,158.9,,,,1
2024-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,158.9,,,,1
2024-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,158.9,,,,1
2024-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,162.9,,,,1
2024-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,163.6,,,,1
2024-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,163.6,,,,1
2025-01,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,175.2,,,,1
2025-02,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,175.2,,,,1
2025-03,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,175.2,,,,1
2025-04,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,173.9,,,,1
2025-05,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,177.3,,,,1
2025-06,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,167.6,,,,1
2025-07,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,167.6,,,,1
2025-08,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,167.6,,,,1
2025-09,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,167.6,,,,1
2025-10,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,174.7,,,,1
2025-11,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,174.7,,,,1
2025-12,Canada,2021A000011124,Other electrical equipment and components [38125],"Index, 202001=100",403,units,0,v1230996294,1.288,174.7,,,,1
2016-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,82.4,,,,1
2016-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,79.3,,,,1
2016-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,78,,,,1
2016-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,78.8,,,,1
2016-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,81.5,,,,1
2016-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,83.6,,,,1
2016-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,86.2,,,,1
2016-08,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,89.5,,,,1
2016-09,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,89.9,,,,1
2016-10,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,90.3,,,,1
2016-11,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,91.2,,,,1
2016-12,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,89.5,,,,1
2017-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,90.4,,,,1
2017-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,94,,,,1
2017-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.6,,,,1
2017-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,97.9,,,,1
2017-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,100.5,,,,1
2017-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,99.1,,,,1
2017-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.8,,,,1
2017-08,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,91.7,,,,1
2017-09,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,89.5,,,,1
2017-10,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,92.8,,,,1
2017-11,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,92.7,,,,1
2017-12,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,93.2,,,,1
2018-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,89.5,,,,1
2018-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,94.4,,,,1
2018-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,98,,,,1
2018-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,99.4,,,,1
2018-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,103.9,,,,1
2018-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,108.1,,,,1
2018-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,108.9,,,,1
2018-08,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,109.9,,,,1
2018-09,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,109.9,,,,1
2018-10,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,108.6,,,,1
2018-11,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,108.1,,,,1
2018-12,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,110.2,,,,1
2019-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,109.2,,,,1
2019-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,105.2,,,,1
2019-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,105.8,,,,1
2019-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,105.9,,,,1
2019-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,105.4,,,,1
2019-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,101.4,,,,1
2019-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,99.2,,,,1
2019-08,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,99.6,,,,1
2019-09,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,97.8,,,,1
2019-10,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.6,,,,1
2019-11,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,95.9,,,,1
2019-12,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.4,,,,1
2020-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,100,,,,1
2020-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,103,,,,1
2020-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,106.9,,,,1
2020-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,107.3,,,,1
2020-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,104.5,,,,1
2020-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,101.9,,,,1
2020-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,101.6,,,,1
2020-08,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.2,,,,1
2020-09,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.2,,,,1
2020-10,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.9,,,,1
2020-11,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.6,,,,1
2020-12,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,96.3,,,,1
2021-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,97.8,,,,1
2021-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,98.9,,,,1
2021-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,99.2,,,,1
2021-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,100.2,,,,1
2021-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,104.2,,,,1
2021-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,105.3,,,,1
2021-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,110.1,,,,1
2021-08,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,113,,,,1
2021-09,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,113.8,,,,1
2021-10,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,112.8,,,,1
2021-11,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,113.9,,,,1
2021-12,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,122.4,,,,1
2022-01,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,123.4,,,,1
2022-02,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,123.2,,,,1
2022-03,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,122.7,,,,1
2022-04,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,132.1,,,,1
2022-05,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,140.6,,,,1
2022-06,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,142.1,,,,1
2022-07,Canada,2021A000011124,Cold-rolled iron or steel products [31212],"Index, 202001=100",403,units,0,v1230996168,1.162,141.3,,,,1
